1;0.01031874;0.01116871;0.01010625;0.01084997;0.01031874;0.01;0.0113812;0.01169994;0.01010625;0.01053123;0.01010625;0.01010625;0.01053123;0.01074372;0.01042498;0.01010625;0.0113812;0.01063748;0.01010625;0.01;0.01095621;0.01;0.01010625;0.01053123;0.01106246;0.01053123;0.01031874;0.01042498;0.01201867;0.01116871;0.01063748;0.01084997;0.01127495;0.01010625;0.01074372;0.01074372;0.01021249;0.01116871;0.01223117;0.01021249;0.01010625;0.01063748;0.01159369;0.01010625;0.01010625;0.01106246;0.01031874;0.01;0.01031874;0.01010625;0.01010625;0.01063748;0.01010625;0.01021249;0.01095621;0.01042498;0.01063748;0.01063748;0.01169994;0.01116871;0.01169994;0.01563104;0.01616227;0.01361236;0.01116871;0.01329363;0.01233741;0.002391822;0.002731809;0.01775596;0.01148744;0.01403735;0.01095621;0.00231745;0.003603026;0.003624276;0.00245557;0.01637476;0.004761108;0.005664198;0.002827431;0.0166935;0.01116871;0.003411784;0.006429169;0.007268513;0.004527366;0.01775596;0.01116871;0.01201867;0.003879266;0.007289762;0.007257888;0.003071797;0.004931101;0.00851159;0.006174179;0.0166935;0.01308113;0.004208628;0.008724082;0.008777205;0.004283001;0.0192434;0.002721185;0.01605602;0.01010625;0.002466194;0.005026722;0.005494205;0.003220541;0.002551191;0.005589826;0.003932389;0.002827431;0.005186091;0.003294913;0.003316162;0.007024147;0.007778493
1;0.01337806;0.01448003;0.01310257;0.01406679;0.01337806;0.01296482;0.01475552;0.01516876;0.01310257;0.01365355;0.01310257;0.01310257;0.01365355;0.01392905;0.01351581;0.01310257;0.01475552;0.0137913;0.01310257;0.01296482;0.01420454;0.01296482;0.01310257;0.01365355;0.01434228;0.01365355;0.01337806;0.01351581;0.015582;0.01448003;0.0137913;0.01406679;0.01461778;0.01310257;0.01392905;0.01392905;0.01324032;0.01448003;0.01585749;0.01324032;0.01310257;0.0137913;0.01503101;0.01310257;0.01310257;0.01434228;0.01337806;0.01296482;0.01337806;0.01310257;0.01310257;0.0137913;0.01310257;0.01324032;0.01420454;0.01351581;0.0137913;0.0137913;0.01516876;0.01448003;0.01516876;0.002026536;0.002095409;0.01764819;0.01448003;0.01723495;0.01599524;0.003100956;0.003541743;0.002302028;0.01489327;0.01819917;0.01420454;0.003004533;0.00467126;0.00469881;0.003183603;0.002122959;0.006172692;0.007343534;0.003665714;0.002164282;0.01448003;0.004423317;0.008335305;0.009423499;0.005869651;0.002302028;0.01448003;0.015582;0.0050294;0.009451048;0.009409724;0.00398253;0.006393086;0.011035127;0.008004714;0.002164282;0.01695946;0.005456413;0.011310619;0.011379492;0.005552835;0.002494873;0.003527968;0.002081635;0.01310257;0.003197378;0.006517057;0.00712314;0.004175375;0.003307575;0.007247111;0.005098273;0.003665714;0.006723676;0.004271797;0.004299346;0.009106683;0.01008468
1;0.01643739;0.01779136;0.01609889;0.01728362;0.01643739;0.01592965;0.01812985;0.01863759;0.01609889;0.01677588;0.01609889;0.01609889;0.01677588;0.01711437;0.01660663;0.01609889;0.01812985;0.01694512;0.01609889;0.01592965;0.01745286;0.01592965;0.01609889;0.01677588;0.01762211;0.01677588;0.01643739;0.01660663;0.01914532;0.01779136;0.01694512;0.01728362;0.0179606;0.01609889;0.01711437;0.01711437;0.01626814;0.01779136;0.01948382;0.01626814;0.01609889;0.01694512;0.01846834;0.01609889;0.01609889;0.01762211;0.01643739;0.01592965;0.01643739;0.01609889;0.01609889;0.01694512;0.01609889;0.01626814;0.01745286;0.01660663;0.01694512;0.01694512;0.01863759;0.01779136;0.01863759;0.002489969;0.002574592;0.002168402;0.01779136;0.002117628;0.01965306;0.003810089;0.004351676;0.002828461;0.01829909;0.0022361;0.01745286;0.003691616;0.005739494;0.005773344;0.003911636;0.002608441;0.007584277;0.009022869;0.004503998;0.002659215;0.01779136;0.005434851;0.010241441;0.011578485;0.007211935;0.002828461;0.01779136;0.01914532;0.006179534;0.011612334;0.01156156;0.004893264;0.007855071;0.013558664;0.00983525;0.002659215;0.002083779;0.006704197;0.013897156;0.013981779;0.006822669;0.003065406;0.004334752;0.002557668;0.01609889;0.003928561;0.008007392;0.008752075;0.005130208;0.004063958;0.008904396;0.006264157;0.004503998;0.008261261;0.005248681;0.00528253;0.011189219;0.012390866
1;0.01949671;0.002110268;0.01909522;0.002050044;0.01949671;0.01889447;0.002150417;0.002210641;0.01909522;0.0198982;0.01909522;0.01909522;0.0198982;0.00202997;0.01969746;0.01909522;0.002150417;0.002009895;0.01909522;0.01889447;0.002070119;0.01889447;0.01909522;0.0198982;0.002090193;0.0198982;0.01949671;0.01969746;0.002270865;0.002110268;0.002009895;0.002050044;0.002130343;0.01909522;0.00202997;0.00202997;0.01929596;0.002110268;0.002311014;0.01929596;0.01909522;0.002009895;0.002190566;0.01909522;0.01909522;0.002090193;0.01949671;0.01889447;0.01949671;0.01909522;0.01909522;0.002009895;0.01909522;0.01929596;0.002070119;0.01969746;0.002009895;0.002009895;0.002210641;0.002110268;0.002210641;0.002953402;0.003053775;0.002571984;0.002110268;0.00251176;0.002331089;0.004519222;0.00516161;0.003354894;0.002170492;0.002652283;0.002070119;0.0043787;0.006807728;0.006847878;0.00463967;0.003093924;0.008995861;0.010702204;0.005342281;0.003154148;0.002110268;0.006446385;0.012147576;0.013733471;0.00855422;0.003354894;0.002110268;0.002270865;0.007329668;0.01377362;0.013713396;0.005803997;0.009317055;0.016082201;0.011665785;0.003154148;0.002471611;0.007951981;0.016483693;0.016584067;0.008092504;0.003635939;0.005141535;0.0030337;0.01909522;0.004659744;0.009497727;0.01038101;0.006085042;0.004820341;0.010561682;0.007430041;0.005342281;0.009798846;0.006225564;0.006265714;0.013271755;0.014697053
1;0.002255604;0.0024414;0.002209154;0.002371727;0.002255604;0.00218593;0.00248785;0.002557524;0.002209154;0.002302053;0.002209154;0.002209154;0.002302053;0.002348502;0.002278828;0.002209154;0.00248785;0.002325277;0.002209154;0.00218593;0.002394951;0.00218593;0.002209154;0.002302053;0.002418176;0.002302053;0.002255604;0.002278828;0.002627197;0.0024414;0.002325277;0.002371727;0.002464625;0.002209154;0.002348502;0.002348502;0.002232379;0.0024414;0.002673647;0.002232379;0.002209154;0.002325277;0.002534299;0.002209154;0.002209154;0.002418176;0.002255604;0.00218593;0.002255604;0.002209154;0.002209154;0.002325277;0.002209154;0.002232379;0.002394951;0.002278828;0.002325277;0.002325277;0.002557524;0.0024414;0.002557524;0.003416835;0.003532958;0.002975567;0.0024414;0.002905893;0.002696871;0.005228355;0.005971543;0.003881327;0.002511074;0.003068465;0.002394951;0.005065783;0.007875962;0.007922411;0.005367703;0.003579407;0.010407446;0.012381539;0.006180565;0.003649081;0.0024414;0.007457919;0.014053712;0.015888457;0.009896504;0.003881327;0.0024414;0.002627197;0.008479802;0.015934906;0.015865232;0.006714731;0.01077904;0.018605738;0.013496321;0.003649081;0.002859444;0.009199766;0.01907023;0.019186354;0.009362338;0.004206472;0.005948319;0.003509733;0.002209154;0.005390928;0.010988062;0.012009945;0.007039876;0.005576725;0.012218967;0.008595926;0.006180565;0.011336431;0.007202448;0.007248897;0.015354291;0.017003239
1;0.002561536;0.002772533;0.002508787;0.002693409;0.002561536;0.002482412;0.002825282;0.002904406;0.002508787;0.002614285;0.002508787;0.002508787;0.002614285;0.002667034;0.002587911;0.002508787;0.002825282;0.00264066;0.002508787;0.002482412;0.002719784;0.002482412;0.002508787;0.002614285;0.002746158;0.002614285;0.002561536;0.002587911;0.00298353;0.002772533;0.00264066;0.002693409;0.002798908;0.002508787;0.002667034;0.002667034;0.002535161;0.002772533;0.003036279;0.002535161;0.002508787;0.00264066;0.002878031;0.002508787;0.002508787;0.002746158;0.002561536;0.002482412;0.002561536;0.002508787;0.002508787;0.00264066;0.002508787;0.002535161;0.002719784;0.002587911;0.00264066;0.00264066;0.002904406;0.002772533;0.002904406;0.003880267;0.004012141;0.003379149;0.002772533;0.003300026;0.003062654;0.005937488;0.006781477;0.00440776;0.002851657;0.003484648;0.002719784;0.005752866;0.008944196;0.008996945;0.006095736;0.00406489;0.011819031;0.014060874;0.007018848;0.004144014;0.002772533;0.008469453;0.015959848;0.018043443;0.011238789;0.00440776;0.002772533;0.00298353;0.009629937;0.018096192;0.018017069;0.007625465;0.012241025;0.021129275;0.015326856;0.004144014;0.003247276;0.01044755;0.021656767;0.021788641;0.010632172;0.004777005;0.006755102;0.003985766;0.002508787;0.006122111;0.012478396;0.01363888;0.00799471;0.006333108;0.013876252;0.00976181;0.007018848;0.012874016;0.008179332;0.008232081;0.017436827;0.019309425
1;0.002867468;0.003103665;0.002808419;0.003015092;0.002867468;0.002778894;0.003162715;0.003251289;0.002808419;0.002926518;0.002808419;0.002808419;0.002926518;0.002985567;0.002896993;0.002808419;0.003162715;0.002956042;0.002808419;0.002778894;0.003044616;0.002778894;0.002808419;0.002926518;0.003074141;0.002926518;0.002867468;0.002896993;0.003339863;0.003103665;0.002956042;0.003015092;0.00313319;0.002808419;0.002985567;0.002985567;0.002837944;0.003103665;0.003398912;0.002837944;0.002808419;0.002956042;0.003221764;0.002808419;0.002808419;0.003074141;0.002867468;0.002778894;0.002867468;0.002808419;0.002808419;0.002956042;0.002808419;0.002837944;0.003044616;0.002896993;0.002956042;0.002956042;0.003251289;0.003103665;0.003251289;0.0043437;0.004491323;0.003782732;0.003103665;0.003694158;0.003428436;0.006646622;0.00759141;0.004934193;0.003192239;0.003900831;0.003044616;0.006439949;0.01001243;0.010071479;0.00682377;0.004550373;0.013230615;0.015740209;0.007857132;0.004638947;0.003103665;0.009480987;0.017865983;0.020198429;0.012581073;0.004934193;0.003103665;0.003339863;0.010780071;0.020257479;0.020168905;0.008536198;0.01370301;0.023652812;0.017157392;0.004638947;0.003635109;0.011695334;0.024243304;0.024390928;0.011902007;0.005347538;0.007561885;0.004461799;0.002808419;0.006853294;0.013968731;0.015267815;0.008949543;0.007089491;0.015533537;0.010927694;0.007857132;0.014411601;0.009156216;0.009215265;0.019519363;0.021615612
1;0.003173401;0.003434798;0.003108052;0.003336774;0.003173401;0.003075377;0.003500147;0.003598171;0.003108052;0.00323875;0.003108052;0.003108052;0.00323875;0.003304099;0.003206075;0.003108052;0.003500147;0.003271425;0.003108052;0.003075377;0.003369449;0.003075377;0.003108052;0.00323875;0.003402123;0.00323875;0.003173401;0.003206075;0.003696195;0.003434798;0.003271425;0.003336774;0.003467473;0.003108052;0.003304099;0.003304099;0.003140726;0.003434798;0.003761544;0.003140726;0.003108052;0.003271425;0.003565497;0.003108052;0.003108052;0.003402123;0.003173401;0.003075377;0.003173401;0.003108052;0.003108052;0.003271425;0.003108052;0.003140726;0.003369449;0.003206075;0.003271425;0.003271425;0.003598171;0.003434798;0.003598171;0.004807133;0.004970506;0.004186315;0.003434798;0.004088291;0.003794219;0.007355755;0.008401343;0.005460626;0.003532822;0.004317013;0.003369449;0.007127032;0.011080664;0.011146013;0.007551803;0.005035855;0.0146422;0.017419545;0.008695415;0.005133879;0.003434798;0.010492521;0.019772119;0.022353415;0.013923358;0.005460626;0.003434798;0.003696195;0.011930205;0.022418765;0.022320741;0.009446932;0.015164994;0.026176349;0.018987927;0.005133879;0.004022941;0.012943119;0.026829841;0.026993215;0.013171841;0.005918071;0.008368669;0.004937831;0.003108052;0.007584477;0.015459066;0.01689675;0.009904377;0.007845875;0.017190822;0.012093578;0.008695415;0.015949186;0.010133099;0.010198449;0.021601899;0.023921798
1;0.003479333;0.00376593;0.003407684;0.003658456;0.003479333;0.003371859;0.00383758;0.003945054;0.003407684;0.003550983;0.003407684;0.003407684;0.003550983;0.003622632;0.003515158;0.003407684;0.00383758;0.003586807;0.003407684;0.003371859;0.003694281;0.003371859;0.003407684;0.003550983;0.003730106;0.003550983;0.003479333;0.003515158;0.004052528;0.00376593;0.003586807;0.003658456;0.003801755;0.003407684;0.003622632;0.003622632;0.003443509;0.00376593;0.004124177;0.003443509;0.003407684;0.003586807;0.003909229;0.003407684;0.003407684;0.003730106;0.003479333;0.003371859;0.003479333;0.003407684;0.003407684;0.003586807;0.003407684;0.003443509;0.003694281;0.003515158;0.003586807;0.003586807;0.003945054;0.00376593;0.003945054;0.005270566;0.005449689;0.004589897;0.00376593;0.004482423;0.004160002;0.008064888;0.009211277;0.005987059;0.003873404;0.004733196;0.003694281;0.007814116;0.012148898;0.012220547;0.008279836;0.005521338;0.016053785;0.01909888;0.009533699;0.005628812;0.00376593;0.011504054;0.021678254;0.024508402;0.015265642;0.005987059;0.00376593;0.004052528;0.013080339;0.024580051;0.024472577;0.010357666;0.016626979;0.028699885;0.020818463;0.005628812;0.004410774;0.014190903;0.029416378;0.029595502;0.014441676;0.006488604;0.009175452;0.005413864;0.003407684;0.008315661;0.016949401;0.018525685;0.010859211;0.008602258;0.018848107;0.013259462;0.009533699;0.017486771;0.011109983;0.011181633;0.023684435;0.026227985
1;0.003785266;0.004097063;0.003707316;0.003980139;0.003785266;0.003668342;0.004175012;0.004291936;0.003707316;0.003863215;0.003707316;0.003707316;0.003863215;0.003941164;0.00382424;0.003707316;0.004175012;0.00390219;0.003707316;0.003668342;0.004019114;0.003668342;0.003707316;0.003863215;0.004058088;0.003863215;0.003785266;0.00382424;0.00440886;0.004097063;0.00390219;0.003980139;0.004136038;0.003707316;0.003941164;0.003941164;0.003746291;0.004097063;0.004486809;0.003746291;0.003707316;0.00390219;0.004252962;0.003707316;0.003707316;0.004058088;0.003785266;0.003668342;0.003785266;0.003707316;0.003707316;0.00390219;0.003707316;0.003746291;0.004019114;0.00382424;0.00390219;0.00390219;0.004291936;0.004097063;0.004291936;0.005733998;0.005928872;0.00499348;0.004097063;0.004876556;0.004525784;0.008774021;0.01002121;0.006513491;0.004213987;0.005149379;0.004019114;0.008501199;0.013217132;0.013295081;0.009007869;0.006006821;0.017465369;0.020778215;0.010371982;0.006123745;0.004097063;0.012515588;0.02358439;0.026663388;0.016607927;0.006513491;0.004097063;0.00440886;0.014230473;0.026741337;0.026624413;0.011268399;0.018088964;0.031223422;0.022648998;0.006123745;0.004798607;0.015438687;0.032002915;0.032197789;0.01571151;0.007059137;0.009982236;0.005889897;0.003707316;0.009046844;0.018439736;0.02015462;0.011814044;0.009358641;0.020505392;0.014425346;0.010371982;0.019024356;0.012086867;0.012164816;0.025766971;0.028534171
